date,postcode,New Cases This Day,New Cases in Last 3 Days,New Cases in Last 7 Days,Total Cases
2020-10-03T00:00:00.000+10:00,2151,0,0,0,1
2020-10-03T00:00:00.000+10:00,2125,0,0,0,3
2020-10-03T00:00:00.000+10:00,2141,0,0,0,3
2020-10-03T00:00:00.000+10:00,2760,0,0,0,0
2020-10-03T00:00:00.000+10:00,2068,0,0,0,1
2020-10-03T00:00:00.000+10:00,2430,0,0,0,2
2020-10-03T00:00:00.000+10:00,2517,0,0,0,0
2020-10-03T00:00:00.000+10:00,2306,0,0,0,0
2020-10-03T00:00:00.000+10:00,2093,0,0,0,0
2020-10-03T00:00:00.000+10:00,2008,0,0,0,1
2020-10-03T00:00:00.000+10:00,2479,0,0,0,2
2020-10-03T00:00:00.000+10:00,2041,0,0,0,1
2020-10-03T00:00:00.000+10:00,2099,0,0,0,6
2020-10-03T00:00:00.000+10:00,2193,0,0,0,2
2020-10-03T00:00:00.000+10:00,2160,0,0,0,0
2020-10-03T00:00:00.000+10:00,2089,0,0,0,1
2020-10-03T00:00:00.000+10:00,2216,0,0,0,4
2020-10-03T00:00:00.000+10:00,2132,0,0,0,0
2020-10-03T00:00:00.000+10:00,2000,0,0,0,5
2020-10-03T00:00:00.000+10:00,2250,0,0,0,7
2020-10-03T00:00:00.000+10:00,2191,0,0,0,0
2020-10-03T00:00:00.000+10:00,2228,0,0,0,1
2020-10-03T00:00:00.000+10:00,2080,0,0,0,0
2020-10-03T00:00:00.000+10:00,2575,0,0,0,2
2020-10-03T00:00:00.000+10:00,2097,0,0,0,4
2020-10-03T00:00:00.000+10:00,2075,0,0,0,6
2020-10-03T00:00:00.000+10:00,2206,0,0,0,2
2020-10-03T00:00:00.000+10:00,2233,0,0,0,4
2020-10-03T00:00:00.000+10:00,2281,0,0,0,0
2020-10-03T00:00:00.000+10:00,2104,0,0,0,1
2020-10-03T00:00:00.000+10:00,2516,0,0,0,0
2020-10-03T00:00:00.000+10:00,2767,0,0,0,4
2020-10-03T00:00:00.000+10:00,2067,0,0,0,0
2020-10-03T00:00:00.000+10:00,2069,0,0,0,2
2020-10-03T00:00:00.000+10:00,2577,0,0,0,0
2020-10-03T00:00:00.000+10:00,2118,0,0,0,3
2020-10-03T00:00:00.000+10:00,2533,0,0,0,2
2020-10-03T00:00:00.000+10:00,2229,0,0,0,1
2020-10-03T00:00:00.000+10:00,2481,0,0,0,2
2020-10-03T00:00:00.000+10:00,2095,0,0,0,1
2020-10-03T00:00:00.000+10:00,2260,0,0,0,1
2020-10-03T00:00:00.000+10:00,2142,0,0,0,0
2020-10-03T00:00:00.000+10:00,2298,0,0,0,0
2020-10-03T00:00:00.000+10:00,2171,0,0,0,1
2020-10-03T00:00:00.000+10:00,2018,0,0,0,3
2020-10-03T00:00:00.000+10:00,2225,0,0,0,0
2020-10-03T00:00:00.000+10:00,2425,0,0,0,0
2020-10-03T00:00:00.000+10:00,2535,0,0,0,0
2020-10-03T00:00:00.000+10:00,2019,0,0,0,4
2020-10-03T00:00:00.000+10:00,2061,0,0,0,0
2020-10-03T00:00:00.000+10:00,2231,0,0,0,0
2020-10-03T00:00:00.000+10:00,2283,0,0,0,3
2020-10-03T00:00:00.000+10:00,2036,0,0,0,2
2020-10-03T00:00:00.000+10:00,2323,0,0,0,1
2020-10-03T00:00:00.000+10:00,2567,0,0,0,2
2020-10-03T00:00:00.000+10:00,2557,0,0,0,2
2020-10-03T00:00:00.000+10:00,2072,0,0,0,1
2020-10-03T00:00:00.000+10:00,2795,0,0,0,0
2020-10-03T00:00:00.000+10:00,2747,0,0,0,2
2020-10-03T00:00:00.000+10:00,2540,0,0,0,1
2020-10-03T00:00:00.000+10:00,2518,0,0,0,0
2020-10-03T00:00:00.000+10:00,2303,0,0,0,4
2020-10-03T00:00:00.000+10:00,2101,0,0,0,1
2020-10-03T00:00:00.000+10:00,2297,0,0,0,0
2020-10-03T00:00:00.000+10:00,2100,0,0,0,0
2020-10-03T00:00:00.000+10:00,2131,0,0,0,7
2020-10-03T00:00:00.000+10:00,2048,0,0,0,0
2020-10-03T00:00:00.000+10:00,2768,0,0,0,0
2020-10-03T00:00:00.000+10:00,2199,0,0,0,0
2020-10-03T00:00:00.000+10:00,2320,0,0,0,1
2020-10-03T00:00:00.000+10:00,2226,0,0,0,0
2020-10-03T00:00:00.000+10:00,2074,0,0,0,4
2020-10-03T00:00:00.000+10:00,2287,0,0,0,1
2020-10-03T00:00:00.000+10:00,2528,0,0,0,0
2020-10-03T00:00:00.000+10:00,2251,0,0,0,0
2020-10-03T00:00:00.000+10:00,2484,0,0,0,0
2020-10-03T00:00:00.000+10:00,2487,0,0,0,0
2020-10-03T00:00:00.000+10:00,2278,0,0,0,0
2020-10-03T00:00:00.000+10:00,2779,0,0,0,0
2020-10-03T00:00:00.000+10:00,2085,0,0,0,0
2020-10-03T00:00:00.000+10:00,2155,0,0,0,1
2020-10-03T00:00:00.000+10:00,2066,0,0,0,6
2020-10-03T00:00:00.000+10:00,2519,0,0,0,0
2020-10-03T00:00:00.000+10:00,2421,0,0,0,0
2020-10-03T00:00:00.000+10:00,2203,0,0,0,0
2020-10-03T00:00:00.000+10:00,2264,0,0,0,1
2020-10-03T00:00:00.000+10:00,2162,0,0,0,0
2020-10-03T00:00:00.000+10:00,2525,0,0,0,0
2020-10-03T00:00:00.000+10:00,2084,0,0,0,1
2020-10-03T00:00:00.000+10:00,2305,0,0,0,0
2020-10-03T00:00:00.000+10:00,2194,0,0,0,0
2020-10-03T00:00:00.000+10:00,2460,0,0,0,0
2020-10-03T00:00:00.000+10:00,2086,0,0,0,3
2020-10-03T00:00:00.000+10:00,2210,0,0,0,2
2020-10-03T00:00:00.000+10:00,2037,0,0,0,1
2020-10-03T00:00:00.000+10:00,2759,0,0,0,0
2020-10-03T00:00:00.000+10:00,2150,0,0,0,0
2020-10-03T00:00:00.000+10:00,2111,0,0,0,7
2020-10-03T00:00:00.000+10:00,2343,0,0,0,0
2020-10-03T00:00:00.000+10:00,2500,0,0,0,1
2020-10-03T00:00:00.000+10:00,2197,0,0,0,0
2020-10-03T00:00:00.000+10:00,2316,0,0,0,2
2020-10-03T00:00:00.000+10:00,2261,0,0,0,1
2020-10-03T00:00:00.000+10:00,2102,0,0,0,0
2020-10-03T00:00:00.000+10:00,2315,0,0,0,0
2020-10-03T00:00:00.000+10:00,2140,0,0,0,2
2020-10-03T00:00:00.000+10:00,1871,0,0,0,4
2020-10-03T00:00:00.000+10:00,2427,0,0,0,0
2020-10-03T00:00:00.000+10:00,2770,0,0,0,1
2020-10-03T00:00:00.000+10:00,2527,0,0,0,1
2020-10-03T00:00:00.000+10:00,2106,0,0,0,1
2020-10-03T00:00:00.000+10:00,2508,0,0,0,0
2020-10-03T00:00:00.000+10:00,2322,0,0,0,0
2020-10-03T00:00:00.000+10:00,2321,0,0,0,0
2020-10-03T00:00:00.000+10:00,2259,0,0,0,1
2020-10-03T00:00:00.000+10:00,2060,0,0,0,1
2020-10-03T00:00:00.000+10:00,2190,0,0,0,1
2020-10-03T00:00:00.000+10:00,2107,0,0,0,3
2020-10-03T00:00:00.000+10:00,2079,0,0,0,0
2020-10-03T00:00:00.000+10:00,2560,0,0,0,1
2020-10-03T00:00:00.000+10:00,2529,0,0,0,1
2020-10-03T00:00:00.000+10:00,2548,0,0,0,0
2020-10-03T00:00:00.000+10:00,2558,0,0,0,3
2020-10-03T00:00:00.000+10:00,2541,0,0,0,3
2020-10-03T00:00:00.000+10:00,2340,0,0,0,0
2020-10-03T00:00:00.000+10:00,2213,0,0,0,1
2020-10-03T00:00:00.000+10:00,2291,0,0,0,0
2020-10-03T00:00:00.000+10:00,2565,0,0,0,0
2020-10-03T00:00:00.000+10:00,2620,0,0,0,0
2020-10-03T00:00:00.000+10:00,2536,0,0,0,0
2020-10-03T00:00:00.000+10:00,2147,0,0,0,0
2020-10-03T00:00:00.000+10:00,2490,0,0,0,0
2020-10-03T00:00:00.000+10:00,2219,0,0,0,3
2020-10-03T00:00:00.000+10:00,2546,0,0,0,0
2020-10-03T00:00:00.000+10:00,2038,0,0,0,0
2020-10-03T00:00:00.000+10:00,2357,0,0,0,0
2020-10-03T00:00:00.000+10:00,2280,0,0,0,1
2020-10-03T00:00:00.000+10:00,2262,0,0,0,1
2020-10-03T00:00:00.000+10:00,2564,0,0,0,0
2020-10-03T00:00:00.000+10:00,2621,0,0,0,1
2020-10-03T00:00:00.000+10:00,2439,0,0,0,1
2020-10-03T00:00:00.000+10:00,2208,0,0,0,0
2020-10-03T00:00:00.000+10:00,2159,0,0,0,1
2020-10-03T00:00:00.000+10:00,2256,0,0,0,0
2020-10-03T00:00:00.000+10:00,2220,0,0,0,4
2020-10-03T00:00:00.000+10:00,2463,0,0,0,0
2020-10-03T00:00:00.000+10:00,2092,0,0,0,0
2020-10-03T00:00:00.000+10:00,2152,0,0,0,3
2020-10-03T00:00:00.000+10:00,2205,0,0,0,6
2020-10-03T00:00:00.000+10:00,2227,0,0,0,1
2020-10-03T00:00:00.000+10:00,2009,0,0,0,1
2020-10-03T00:00:00.000+10:00,2444,0,0,0,0
2020-10-03T00:00:00.000+10:00,2641,0,0,0,0
2020-10-03T00:00:00.000+10:00,2148,0,0,0,4
2020-10-03T00:00:00.000+10:00,2017,0,0,0,3
2020-10-03T00:00:00.000+10:00,2094,0,0,0,0
2020-10-03T00:00:00.000+10:00,2530,0,0,0,0
2020-10-03T00:00:00.000+10:00,2443,0,0,0,0
2020-10-03T00:00:00.000+10:00,2539,0,0,0,1
2020-10-03T00:00:00.000+10:00,2477,0,0,0,1
2020-10-03T00:00:00.000+10:00,2016,0,0,0,1
2020-10-03T00:00:00.000+10:00,2324,0,0,0,2
2020-10-03T00:00:00.000+10:00,2480,0,0,0,0
2020-10-03T00:00:00.000+10:00,2753,0,0,0,0
2020-10-03T00:00:00.000+10:00,2799,0,0,0,0
2020-10-03T00:00:00.000+10:00,2476,0,0,0,0
2020-10-03T00:00:00.000+10:00,2282,0,0,0,1
2020-10-03T00:00:00.000+10:00,2290,0,0,0,0
2020-10-03T00:00:00.000+10:00,2304,0,0,0,1
2020-10-03T00:00:00.000+10:00,2465,0,0,0,0
2020-10-03T00:00:00.000+10:00,2431,0,0,0,0
2020-10-03T00:00:00.000+10:00,2345,0,0,0,0
2020-10-03T00:00:00.000+10:00,2360,0,0,0,0
2020-10-03T00:00:00.000+10:00,2515,0,0,0,0
2020-10-03T00:00:00.000+10:00,2103,0,0,0,2
2020-10-03T00:00:00.000+10:00,2156,0,0,0,1
2020-10-03T00:00:00.000+10:00,2211,0,0,0,1
2020-10-03T00:00:00.000+10:00,2154,0,0,0,1
2020-10-03T00:00:00.000+10:00,2486,0,0,0,0
2020-10-03T00:00:00.000+10:00,2007,0,0,0,2
2020-10-03T00:00:00.000+10:00,2050,0,0,0,0
2020-10-03T00:00:00.000+10:00,2135,0,0,0,8
2020-10-03T00:00:00.000+10:00,2035,0,0,0,10
2020-10-03T00:00:00.000+10:00,2173,0,0,0,0
2020-10-03T00:00:00.000+10:00,2285,0,0,0,1
2020-10-03T00:00:00.000+10:00,2172,0,0,0,0
2020-10-03T00:00:00.000+10:00,2212,0,0,0,0
2020-10-03T00:00:00.000+10:00,2790,0,0,0,2
2020-10-03T00:00:00.000+10:00,2318,0,0,0,0
2020-10-03T00:00:00.000+10:00,2448,0,0,0,0
2020-10-03T00:00:00.000+10:00,2478,0,0,0,1
2020-10-03T00:00:00.000+10:00,2330,0,0,0,0
2020-10-03T00:00:00.000+10:00,2299,0,0,0,1
2020-10-03T00:00:00.000+10:00,2300,0,0,0,0
2020-10-03T00:00:00.000+10:00,2830,0,0,0,0
2020-10-03T00:00:00.000+10:00,2774,0,0,0,1
2020-10-03T00:00:00.000+10:00,2850,0,0,0,0
2020-10-03T00:00:00.000+10:00,2783,0,0,0,0
2020-10-03T00:00:00.000+10:00,2786,0,0,0,0
2020-10-03T00:00:00.000+10:00,2327,0,0,0,0
2020-10-03T00:00:00.000+10:00,2317,0,0,0,1
2020-10-03T00:00:00.000+10:00,2650,0,0,0,0
2020-10-03T00:00:00.000+10:00,2745,0,0,0,1
2020-10-03T00:00:00.000+10:00,2289,0,0,0,1
2020-10-03T00:00:00.000+10:00,2062,0,0,0,3
2020-10-03T00:00:00.000+10:00,2446,0,0,0,0
2020-10-03T00:00:00.000+10:00,2164,0,0,0,1
2020-10-03T00:00:00.000+10:00,2643,0,0,0,0
2020-10-03T00:00:00.000+10:00,2640,0,0,0,1
2020-10-03T00:00:00.000+10:00,2209,0,0,0,4
2020-10-03T00:00:00.000+10:00,2526,0,0,0,0
2020-10-03T00:00:00.000+10:00,2223,0,0,0,2
2020-10-03T00:00:00.000+10:00,2286,0,0,0,0
2020-10-03T00:00:00.000+10:00,2866,0,0,0,1
2020-10-03T00:00:00.000+10:00,2758,0,0,0,2
2020-10-03T00:00:00.000+10:00,2680,0,0,0,0
2020-10-03T00:00:00.000+10:00,2335,0,0,0,0
2020-10-03T00:00:00.000+10:00,2646,0,0,0,0
2020-10-03T00:00:00.000+10:00,2590,0,0,0,0
2020-10-03T00:00:00.000+10:00,2550,0,0,0,0
2020-10-03T00:00:00.000+10:00,2263,0,0,0,1
2020-10-03T00:00:00.000+10:00,2660,0,0,0,0
2020-10-03T00:00:00.000+10:00,2644,0,0,0,0
2020-10-03T00:00:00.000+10:00,2044,0,0,0,1
2020-10-03T00:00:00.000+10:00,2569,0,0,0,0
2020-10-03T00:00:00.000+10:00,2450,0,0,0,5
2020-10-03T00:00:00.000+10:00,2631,0,0,0,0
2020-10-03T00:00:00.000+10:00,2371,0,0,0,0
2020-10-03T00:00:00.000+10:00,2284,0,0,0,1
2020-10-03T00:00:00.000+10:00,2821,0,0,0,0
2020-10-03T00:00:00.000+10:00,2333,0,0,0,0
2020-10-03T00:00:00.000+10:00,2820,0,0,0,0
2020-10-03T00:00:00.000+10:00,2754,0,0,0,1
2020-10-03T00:00:00.000+10:00,2757,0,0,0,0
2020-10-03T00:00:00.000+10:00,2337,0,0,0,0
2020-10-03T00:00:00.000+10:00,2810,0,0,0,0
2020-10-03T00:00:00.000+10:00,2780,0,0,0,1
2020-10-03T00:00:00.000+10:00,2571,0,0,0,0
2020-10-03T00:00:00.000+10:00,2627,0,0,0,0
2020-10-03T00:00:00.000+10:00,2195,0,0,0,1
2020-10-03T00:00:00.000+10:00,2630,0,0,0,0
2020-10-03T00:00:00.000+10:00,2138,0,0,0,1
2020-10-03T00:00:00.000+10:00,2137,0,0,0,2
2020-10-03T00:00:00.000+10:00,2178,0,0,0,0
2020-10-03T00:00:00.000+10:00,2168,0,0,0,8
2020-10-03T00:00:00.000+10:00,2447,0,0,0,0
2020-10-03T00:00:00.000+10:00,2292,0,0,0,0
2020-10-03T00:00:00.000+10:00,2582,0,0,0,0
2020-10-03T00:00:00.000+10:00,2824,0,0,0,0
2020-10-03T00:00:00.000+10:00,2440,0,0,0,0
2020-10-03T00:00:00.000+10:00,2483,0,0,0,0
2020-10-03T00:00:00.000+10:00,2647,0,0,0,0
2020-10-03T00:00:00.000+10:00,2420,0,0,0,0
2020-10-03T00:00:00.000+10:00,2176,0,0,0,10
2020-10-03T00:00:00.000+10:00,2619,0,0,0,0
2020-10-03T00:00:00.000+10:00,2445,0,0,0,0
2020-10-03T00:00:00.000+10:00,2537,0,0,0,0
2020-10-03T00:00:00.000+10:00,2506,0,0,0,0
2020-10-03T00:00:00.000+10:00,2039,0,0,0,2
2020-10-03T00:00:00.000+10:00,2716,0,0,0,0
2020-10-03T00:00:00.000+10:00,2464,0,0,0,0
2020-10-03T00:00:00.000+10:00,2843,0,0,0,0
2020-10-03T00:00:00.000+10:00,2454,0,0,0,0
2020-10-03T00:00:00.000+10:00,2192,0,0,0,4
2020-10-03T00:00:00.000+10:00,2081,0,0,0,0
2020-10-03T00:00:00.000+10:00,2581,0,0,0,0
2020-10-03T00:00:00.000+10:00,2372,0,0,0,0
2020-10-03T00:00:00.000+10:00,2161,0,0,0,6
2020-10-03T00:00:00.000+10:00,2711,0,0,0,0
2020-10-03T00:00:00.000+10:00,2482,0,0,0,0
2020-10-03T00:00:00.000+10:00,2198,0,0,0,1
2020-10-03T00:00:00.000+10:00,2642,0,0,0,0
2020-10-03T00:00:00.000+10:00,2578,0,0,0,0
2020-10-03T00:00:00.000+10:00,2049,0,0,0,2
2020-10-03T00:00:00.000+10:00,2063,0,0,0,0
2020-10-03T00:00:00.000+10:00,2130,0,0,0,2
2020-10-03T00:00:00.000+10:00,2319,0,0,0,0
2020-10-03T00:00:00.000+10:00,2628,0,0,0,0
2020-10-03T00:00:00.000+10:00,2470,0,0,0,0
2020-10-03T00:00:00.000+10:00,2880,0,0,0,1
2020-10-03T00:00:00.000+10:00,2700,0,0,0,0
2020-10-03T00:00:00.000+10:00,2714,0,0,0,3
2020-10-03T00:00:00.000+10:00,2358,0,0,0,0
2020-10-03T00:00:00.000+10:00,2583,0,0,0,0
2020-10-03T00:00:00.000+10:00,2485,0,0,0,1
2020-10-03T00:00:00.000+10:00,2265,0,0,0,0
2020-10-03T00:00:00.000+10:00,2713,0,0,0,0
2020-10-03T00:00:00.000+10:00,2422,0,0,0,1
2020-10-03T00:00:00.000+10:00,2166,0,0,0,3
2020-10-03T00:00:00.000+10:00,2586,0,0,0,2
2020-10-03T00:00:00.000+10:00,2380,0,0,0,1
2020-10-03T00:00:00.000+10:00,2221,0,0,0,2
2020-10-03T00:00:00.000+10:00,2334,0,0,0,2
2020-10-03T00:00:00.000+10:00,2748,0,0,0,1
2020-10-03T00:00:00.000+10:00,2045,0,0,0,1
2020-10-03T00:00:00.000+10:00,2865,0,0,0,2
2020-10-03T00:00:00.000+10:00,2165,0,0,0,3
2020-10-03T00:00:00.000+10:00,2870,0,0,0,1
2020-10-03T00:00:00.000+10:00,2179,0,0,0,1
2020-10-03T00:00:00.000+10:00,2452,0,0,0,1
2020-10-03T00:00:00.000+10:00,2012,0,0,0,1
2020-10-03T00:00:00.000+10:00,2505,0,0,0,1
2020-10-03T00:00:00.000+10:00,2722,0,0,0,1
2020-10-03T00:00:00.000+10:00,2108,0,0,0,1
2020-10-03T00:00:00.000+10:00,2849,0,0,0,0
2020-10-03T00:00:00.000+10:00,2785,0,0,0,0
2020-10-03T00:00:00.000+10:00,2400,0,0,0,0
2020-10-03T00:00:00.000+10:00,2258,0,0,0,0
2020-10-03T00:00:00.000+10:00,2782,0,0,0,0
2020-10-03T00:00:00.000+10:00,2423,0,0,0,0
2020-10-03T00:00:00.000+10:00,2752,0,0,0,1
2020-10-03T00:00:00.000+10:00,2568,0,0,0,1
2020-10-04T00:00:00.000+10:00,2134,0,0,0,2
2020-10-04T00:00:00.000+10:00,2121,0,0,0,1
2020-10-04T00:00:00.000+10:00,2071,0,0,0,1
2020-10-04T00:00:00.000+10:00,2033,1,1,1,5
2020-10-04T00:00:00.000+10:00,2350,0,0,0,1
2020-10-04T00:00:00.000+10:00,2010,0,0,0,6
2020-10-04T00:00:00.000+10:00,2073,0,0,0,3
2020-10-04T00:00:00.000+10:00,2070,0,0,0,3
2020-10-04T00:00:00.000+10:00,2750,0,0,0,6
2020-10-04T00:00:00.000+10:00,2077,0,0,0,4
2020-10-04T00:00:00.000+10:00,2163,0,0,0,4
2020-10-04T00:00:00.000+10:00,2022,0,0,0,8
2020-10-04T00:00:00.000+10:00,2217,0,0,0,2
2020-10-04T00:00:00.000+10:00,2090,0,0,0,5
2020-10-04T00:00:00.000+10:00,2200,0,0,0,2
2020-10-04T00:00:00.000+10:00,2158,0,0,0,1
2020-10-04T00:00:00.000+10:00,2196,0,0,0,2
2020-10-04T00:00:00.000+10:00,2153,0,0,0,5
2020-10-04T00:00:00.000+10:00,2232,0,0,0,9
2020-10-04T00:00:00.000+10:00,2122,0,0,0,3
2020-10-04T00:00:00.000+10:00,2113,0,0,0,11
2020-10-04T00:00:00.000+10:00,2042,0,0,0,2
2020-10-04T00:00:00.000+10:00,2087,0,0,0,2
2020-10-04T00:00:00.000+10:00,2749,0,0,0,1
2020-10-04T00:00:00.000+10:00,2127,0,0,0,2
2020-10-04T00:00:00.000+10:00,2076,0,0,0,5
2020-10-04T00:00:00.000+10:00,2011,0,0,0,7
2020-10-04T00:00:00.000+10:00,2144,0,0,0,2
2020-10-04T00:00:00.000+10:00,2040,0,0,0,2
2020-10-04T00:00:00.000+10:00,2119,0,0,0,4
2020-10-04T00:00:00.000+10:00,2580,0,0,0,2
2020-10-04T00:00:00.000+10:00,2234,0,0,0,9
2020-10-04T00:00:00.000+10:00,2115,0,0,0,3
2020-10-04T00:00:00.000+10:00,2428,0,0,0,2
2020-10-04T00:00:00.000+10:00,2145,0,0,0,15
2020-10-04T00:00:00.000+10:00,2091,0,0,0,1
2020-10-04T00:00:00.000+10:00,2777,0,1,1,2
2020-10-04T00:00:00.000+10:00,2116,0,0,0,3
2020-10-04T00:00:00.000+10:00,2117,0,0,0,3
2020-10-04T00:00:00.000+10:00,2028,0,0,0,1
2020-10-04T00:00:00.000+10:00,2761,0,0,0,9
2020-10-04T00:00:00.000+10:00,2064,0,0,0,3
2020-10-04T00:00:00.000+10:00,2170,2,2,2,7
2020-10-04T00:00:00.000+10:00,2043,0,0,0,2
2020-10-04T00:00:00.000+10:00,2047,0,0,0,1
2020-10-04T00:00:00.000+10:00,2065,0,1,1,5
2020-10-04T00:00:00.000+10:00,2765,0,0,0,2
2020-10-04T00:00:00.000+10:00,2769,0,0,0,2
2020-10-04T00:00:00.000+10:00,2046,0,0,0,4
2020-10-04T00:00:00.000+10:00,2029,0,1,1,1
2020-10-04T00:00:00.000+10:00,2800,0,1,1,3
2020-10-04T00:00:00.000+10:00,2096,0,1,1,5
2020-10-04T00:00:00.000+10:00,2204,0,1,1,2
2020-10-04T00:00:00.000+10:00,2027,0,0,0,1
2020-10-04T00:00:00.000+10:00,2023,1,1,1,3
2020-10-04T00:00:00.000+10:00,2126,0,0,0,0
2020-10-04T00:00:00.000+10:00,2120,0,0,0,1
2020-10-04T00:00:00.000+10:00,2024,0,0,0,2
2020-10-04T00:00:00.000+10:00,2230,0,0,0,1
2020-10-04T00:00:00.000+10:00,2207,0,0,0,2
2020-10-04T00:00:00.000+10:00,2257,0,0,0,0
2020-10-04T00:00:00.000+10:00,2021,0,0,0,0
2020-10-04T00:00:00.000+10:00,2110,0,0,0,1
2020-10-04T00:00:00.000+10:00,2766,0,0,0,1
2020-10-04T00:00:00.000+10:00,2020,0,0,0,3
2020-10-04T00:00:00.000+10:00,2114,2,2,2,5
2020-10-04T00:00:00.000+10:00,2756,0,0,0,0
2020-10-04T00:00:00.000+10:00,2570,0,0,0,2
2020-10-04T00:00:00.000+10:00,2566,0,0,0,0
2020-10-04T00:00:00.000+10:00,2456,0,0,0,0
2020-10-04T00:00:00.000+10:00,2031,1,1,1,7
2020-10-04T00:00:00.000+10:00,2030,0,0,0,2
2020-10-04T00:00:00.000+10:00,2763,0,0,0,2
2020-10-04T00:00:00.000+10:00,2088,0,0,0,11
2020-10-04T00:00:00.000+10:00,2325,0,0,0,0
2020-10-04T00:00:00.000+10:00,2015,0,0,0,2
2020-10-04T00:00:00.000+10:00,2026,0,0,0,15
2020-10-04T00:00:00.000+10:00,2773,0,0,0,0
2020-10-04T00:00:00.000+10:00,2025,0,0,0,3
2020-10-04T00:00:00.000+10:00,2032,0,0,0,5
2020-10-04T00:00:00.000+10:00,2224,0,0,0,1
2020-10-04T00:00:00.000+10:00,2218,0,0,0,6
2020-10-04T00:00:00.000+10:00,2576,0,0,0,3
2020-10-04T00:00:00.000+10:00,2128,0,0,0,0
2020-10-04T00:00:00.000+10:00,2034,0,0,0,1
2020-10-04T00:00:00.000+10:00,2112,0,0,0,2
2020-10-04T00:00:00.000+10:00,2151,0,0,0,1
2020-10-04T00:00:00.000+10:00,2125,0,0,0,3
2020-10-04T00:00:00.000+10:00,2141,0,0,0,3
2020-10-04T00:00:00.000+10:00,2760,0,0,0,0
2020-10-04T00:00:00.000+10:00,2068,0,0,0,1
2020-10-04T00:00:00.000+10:00,2430,0,0,0,2
2020-10-04T00:00:00.000+10:00,2517,0,0,0,0
2020-10-04T00:00:00.000+10:00,2306,0,0,0,0
2020-10-04T00:00:00.000+10:00,2093,0,0,0,0
2020-10-04T00:00:00.000+10:00,2008,0,0,0,1
2020-10-04T00:00:00.000+10:00,2479,0,0,0,2
2020-10-04T00:00:00.000+10:00,2041,0,0,0,1
2020-10-04T00:00:00.000+10:00,2099,0,0,0,6
2020-10-04T00:00:00.000+10:00,2193,0,0,0,2
2020-10-04T00:00:00.000+10:00,2160,0,0,0,0
2020-10-04T00:00:00.000+10:00,2089,0,0,0,1
2020-10-04T00:00:00.000+10:00,2216,0,0,0,4
2020-10-04T00:00:00.000+10:00,2132,0,0,0,0
2020-10-04T00:00:00.000+10:00,2000,0,0,0,5
2020-10-04T00:00:00.000+10:00,2250,0,0,0,7
2020-10-04T00:00:00.000+10:00,2191,0,0,0,0
2020-10-04T00:00:00.000+10:00,2228,0,0,0,1
2020-10-04T00:00:00.000+10:00,2080,0,0,0,0
2020-10-04T00:00:00.000+10:00,2575,0,0,0,2
2020-10-04T00:00:00.000+10:00,2097,0,0,0,4
2020-10-04T00:00:00.000+10:00,2075,0,0,0,6
2020-10-04T00:00:00.000+10:00,2206,0,0,0,2
2020-10-04T00:00:00.000+10:00,2233,0,0,0,4
2020-10-04T00:00:00.000+10:00,2281,0,0,0,0
2020-10-04T00:00:00.000+10:00,2104,0,0,0,1
2020-10-04T00:00:00.000+10:00,2516,0,0,0,0
2020-10-04T00:00:00.000+10:00,2767,0,0,0,4
2020-10-04T00:00:00.000+10:00,2067,0,0,0,0
2020-10-04T00:00:00.000+10:00,2069,0,0,0,2
2020-10-04T00:00:00.000+10:00,2577,0,0,0,0
2020-10-04T00:00:00.000+10:00,2118,0,0,0,3
2020-10-04T00:00:00.000+10:00,2533,0,0,0,2
2020-10-04T00:00:00.000+10:00,2229,0,0,0,1
2020-10-04T00:00:00.000+10:00,2481,0,0,0,2
2020-10-04T00:00:00.000+10:00,2095,0,0,0,1
2020-10-04T00:00:00.000+10:00,2260,0,0,0,1
2020-10-04T00:00:00.000+10:00,2142,0,0,0,0
2020-10-04T00:00:00.000+10:00,2298,0,0,0,0
2020-10-04T00:00:00.000+10:00,2171,0,0,0,1
2020-10-04T00:00:00.000+10:00,2018,0,0,0,3
2020-10-04T00:00:00.000+10:00,2225,0,0,0,0
2020-10-04T00:00:00.000+10:00,2425,0,0,0,0
2020-10-04T00:00:00.000+10:00,2535,0,0,0,0
2020-10-04T00:00:00.000+10:00,2019,0,0,0,4
2020-10-04T00:00:00.000+10:00,2061,0,0,0,0
2020-10-04T00:00:00.000+10:00,2231,0,0,0,0
2020-10-04T00:00:00.000+10:00,2283,0,0,0,3
2020-10-04T00:00:00.000+10:00,2036,0,0,0,2
2020-10-04T00:00:00.000+10:00,2323,1,1,1,2
2020-10-04T00:00:00.000+10:00,2567,0,0,0,2
2020-10-04T00:00:00.000+10:00,2557,0,0,0,2
2020-10-04T00:00:00.000+10:00,2072,0,0,0,1
2020-10-04T00:00:00.000+10:00,2795,0,0,0,0
2020-10-04T00:00:00.000+10:00,2747,2,2,2,4
2020-10-04T00:00:00.000+10:00,2540,0,0,0,1
2020-10-04T00:00:00.000+10:00,2518,0,0,0,0
2020-10-04T00:00:00.000+10:00,2303,0,0,0,4
2020-10-04T00:00:00.000+10:00,2101,0,0,0,1
2020-10-04T00:00:00.000+10:00,2297,0,0,0,0
2020-10-04T00:00:00.000+10:00,2100,0,0,0,0
2020-10-04T00:00:00.000+10:00,2131,0,0,0,7
2020-10-04T00:00:00.000+10:00,2048,0,0,0,0
